what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228948970394
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228948971164
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228948971919
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228948976525
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228948977165
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228948987464
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228948990608
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228948993591
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228948996436
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228949006534
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228949014141
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228949014361
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228949019270
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228949022255
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228949023350
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228949023350
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228949027316
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228949027628
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228949027878
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228949031959
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228949042709
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228949044047
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228949073696
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228949075024
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228949108917
