what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907575547
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20080902-1220,org.eclipse.jdt.apt.core,1228907575722
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.100.v20080407-1345,org.eclipse.jdt.apt.pluggable.core,1228907575761
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1228907588284
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1228907591889
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1228907592030
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228907600080
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228907600909
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1228907611873
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907613402
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1228907644409
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907644493
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907647182
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907651281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907657249
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.cleanAction,1228907659156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907659274
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1228907669911
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228907678843
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228907679751
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228907679778
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907679862
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907682001
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228907682006
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228907682159
