what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228908972234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228908974476
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228908977390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908978352
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908979285
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228908981835
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908985578
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1228908988050
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908988284
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1228908992847
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908999757
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1228909010080
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228909010334
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228909013324
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228909013559
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228909013762
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228909023149
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228909024532
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228909030768
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228909033715
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228909040213
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228909042301
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228909044345
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228909129063
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228909129980
