what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.100.v20080407-1345,org.eclipse.jdt.apt.pluggable.core,1228946642341
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1228946642454
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228946648086
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228946648825
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946650113
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946650114
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228946658858
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228946665690
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946666761
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946686467
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228946687599
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228946693741
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946695041
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946697271
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228946713366
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946772268
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946926603
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228946934257
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228947221977
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1228947227951
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1228947243292
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228947243861
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228947244032
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228947258885
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228947259431
