what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907884506
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907923352
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907926407
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907938066
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228907939094
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908000237
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908004683
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908029951
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1228908035173
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228908037236
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228908041633
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1228908051528
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908065301
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908067180
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908067590
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908094014
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228908097877
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908101559
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908101855
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228908102007
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228908102039
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908103120
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228908103680
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228908103684
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228908103870
